Fall 2023;CHM;69500;Sem Physical Chem;Chen, Ming;8.7%;;;;;;91.3%
Fall 2023;CHM;69600;Aspects Drug Design Med Chem;Ghosh, Arun K.;60.7%;21.4%;14.3%;;;;3.6%
Fall 2023;CHM;69600;BioNanotechnology;Mao, Chengde;66.7%;20.0%;;;;13.3%;
Fall 2023;CHM;69600;Cell Biophys Chem;Low-Nam, Shalini T.;16.7%;;;;;;83.3%
Fall 2023;CHM;69600;Chemistry Of Polymers;Mei, Jianguo;100.0%;;;;;;
Fall 2023;CHM;69600;Electrochemistry;Dick, Jeffrey E.;96.9%;;;;;;3.1%
Fall 2023;CHM;69600;Ethics In Science;Dick, Jeffrey E.;100.0%;;;;;;
Fall 2023;CHM;69600;Quantum Information;Kais, Sabre;75.0%;12.5%;;;;6.3%;6.3%
Fall 2023;CHM;69600;Quantum Optics;Walther, Valentin;66.7%;16.7%;;;;5.6%;11.1%
Fall 2023;CHM;69600;Synthesis Photoredox Catalysis;Sintim, Herman O.;44.4%;11.1%;;;;;44.4%
Fall 2023;CHM;69699;Chem Grad Intern;Hoffmann, Stephen R.;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Cooks, Robert G.;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Dick, Jeffrey E.;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Lipton, Mark A.;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Low-Nam, Shalini T.;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Mei, Jianguo;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Schneebeli, Severin T.;;;;;;;100.0%
Fall 2023;CHM;69800;Research MS Thesis;Zhang, Chi;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Altman, Ryan A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Axelrod, Abram J.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Boudouris, Bryan W.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Chen, Ming;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Chmielewski, Jean A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Chopra, Gaurav;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Claridge, Shelley A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Cooks, Robert G.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Das, Chittaranjan;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Dick, Jeffrey E.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Doucette, Suzanne C.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Drown, Bryon S.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Ghosh, Arun K.;;;;;;11.1%;88.9%
Fall 2023;CHM;69900;Research PhD Thesis;Hoffmann, Stephen R.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Hood, Jonathan D.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Hrycyna, Christine A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Huang, Libai;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Kais, Sabre;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Kenttamaa, Hilkka I.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Laskin, Alexander;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Laskin, Julia;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Li, Christina W.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Lipton, Mark A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Liu, Hanzhe;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Low-Nam, Shalini T.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Low, Philip S.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Lyon, Angeline M.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Mao, Chengde;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Mcluckey, Scott A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Mei, Jianguo;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Metskas, Lauren Ann;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Ngai, Ming-Yu;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Parkinson, Elizabeth I.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Ramachandran, Padinjaremadhom V.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Ren, Tong;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Reppert, Michael E.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Schlebach, Jonathan P.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Schneebeli, Severin T.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Shah, Kavita;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Simpson, Garth J.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Sintim, Herman O.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Slipchenko, Lyudmila V.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Tao, Weiguo A.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Thompson, David H.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Tian, Shiliang;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Towns, Marcy H.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Uyeda, Christopher H.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Walther, Valentin;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Wei, Alexander;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Wilker, Jonathan J.;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Zhang, Chi;;;;;;;100.0%
Fall 2023;CHM;69900;Research PhD Thesis;Zhang, Zhong-Yin;;;;;;;100.0%
Fall 2023;CHNS;10100;Chinese Level I;Cheng, Yi-Fang;75.9%;11.1%;5.6%;1.9%;;3.7%;1.9%
Fall 2023;CHNS;20100;Chinese Level III;Hu, Jingying;60.0%;15.0%;15.0%;;;10.0%;
Fall 2023;CHNS;20100;Chinese Level III;Tang, Zhengyu;72.7%;21.2%;6.1%;;;;
Fall 2023;CHNS;24100;Intro Study Chinese Lit;Wann, Ai-Jen;35.3%;23.5%;23.5%;11.8%;5.9%;;
Fall 2023;CHNS;28100;Intro To Chinese Food Culture;Wann, Ai-Jen;38.1%;23.8%;9.5%;4.8%;4.8%;19.0%;
Fall 2023;CHNS;28500;Chinese Calligraphy;Wann, Ai-Jen;75.0%;8.3%;;;;16.7%;
Fall 2023;CHNS;30100;Chinese Level V;Hu, Jingying;90.5%;;9.5%;;;;
Fall 2023;CHNS;30100;Chinese Level V-Honors;Hu, Jingying;;100.0%;;;;;
Fall 2023;CHNS;31300;Reading And Writing;Wang, Chi-Ying A.;73.3%;6.7%;;6.7%;;13.3%;
Fall 2023;CHNS;40100;Chinese Level VII;Wang, Chi-Ying A.;56.3%;31.3%;;;;;12.5%
Fall 2023;CLCS;18100;Classical Wrld Civiliz;Rauh, Nicholas K.;76.0%;9.4%;4.2%;2.1%;1.0%;6.3%;1.0%
Fall 2023;CLCS;23400;Med &Sci Termnlgy Roots-Honors;Mercier, Elizabeth E.;100.0%;;;;;;
Fall 2023;CLCS;23400;Med And Sci Terminology Roots;Mercier, Elizabeth E.;80.0%;12.0%;4.0%;;;4.0%;
Fall 2023;CLCS;23500;Intr To Classical Myth;Campbell, Charles S.;75.9%;11.1%;5.6%;1.9%;2.8%;0.9%;1.9%
Fall 2023;CLCS;23500;Intr To Classical Myth;Dickson, Keith M.;38.5%;33.3%;16.7%;3.8%;2.6%;3.8%;1.3%
Fall 2023;CLCS;38600;Ancient Greek Religion;Dickson, Keith M.;29.2%;39.6%;14.6%;4.2%;6.3%;6.3%;
Fall 2023;CLPH;44800;Therapeutic Case Studies;Scott, Steven A.;100.0%;;;;;;
Fall 2023;CLPH;44900;Intro To Psych Pharm;Ott, Carol A.;100.0%;;;;;;
Fall 2023;CLPH;45000;Formulary Dossier Management;Sheehan, Amy H.;75.0%;;;;;;25.0%
Fall 2023;CLPH;45100;Pharmacy Practical Training;Darbishire, Patricia L.;;;;;;;100.0%
Fall 2023;CLPH;49000;Rare Disease Therapeutics;Sheehan, Amy H.;89.5%;5.3%;5.3%;;;;
Fall 2023;CLPH;69000;Intro Translational Research;Overholser, Brian R.;100.0%;;;;;;
Fall 2023;CLPH;69000;Prin Of Pharmacokin Pharmacody;Overholser, Brian R.;100.0%;;;;;;
Fall 2023;CLPH;69600;Seminar In Pharmacy;Zillich, Alan J.;100.0%;;;;;;
Fall 2023;CM;10000;Intro To Construction Mgmt;Sparkling, Anthony E.;57.2%;30.3%;7.2%;3.9%;1.3%;;
Fall 2023;CM;11000;Construction OSHA Ten-Hour;Merchant, Jason L.;95.5%;;;;1.5%;3.0%;
Fall 2023;CM;15000;Construction Mgmt Fundamentals;Merchant, Jason L.;60.0%;30.7%;9.3%;;;;
Fall 2023;CM;16400;Graphics For Civ Engr & Const;Cory, Clark A.;57.2%;22.9%;10.4%;2.0%;2.7%;4.4%;0.3%
Fall 2023;CM;20001;Intermed Pre-Construction Mgmt;Chen, Yunfeng;41.4%;44.8%;10.3%;2.3%;1.1%;;
Fall 2023;CM;23301;MEP Sys In Built Environment;Allison, Christopher S.;82.1%;17.9%;;;;;
Fall 2023;CM;25000;Intermediate Const Mgmt;Rapp, Randy R.;4.7%;64.1%;23.4%;4.7%;3.1%;;
Fall 2023;CM;26200;Intro To Construction Graphics;George, Sarah J.;72.0%;12.0%;8.0%;;8.0%;;
Fall 2023;CM;30001;Advanced Pre-Construction Mgmt;Jenkins, James L.;63.8%;29.8%;;1.1%;3.2%;2.1%;
Fall 2023;CM;33200;Arch, Construction And Society;Martani, Claudio;50.0%;50.0%;;;;;
Fall 2023;CM;35000;Advanced Const Mgmt;Allison, Christopher S.;25.8%;61.3%;12.9%;;;;
Fall 2023;CM;36200;Construction Competition;Manuel, Joseph R.;100.0%;;;;;;
Fall 2023;CM;37100;Industrial Construction Mgmt;Hubbard, Bryan J.;52.9%;47.1%;;;;;
Fall 2023;CM;37200;Plan Dsgn Const Hlthc Blt Envr;Benhart, Bradley L.;100.0%;;;;;;
Fall 2023;CM;37400;Mech And Elec Constr Mgmt I;Sparkling, Anthony E.;83.3%;;16.7%;;;;
Fall 2023;CM;37600;Residential Green Const Mgmt;Manuel, Joseph R.;96.3%;3.7%;;;;;
Fall 2023;CM;39000;Construction Work Exp I;Habben, Steven G.;84.1%;11.0%;3.7%;;;1.2%;
Fall 2023;CM;40000;Construction Capstone I;Benhart, Bradley L.;75.9%;22.9%;1.2%;;;;
Fall 2023;CM;45000;Construction Capstone II;Zimpfer, Mark D.;69.9%;28.8%;1.4%;;;;
Fall 2023;CM;46200;Appl Constr Document II;Cory, Clark A.;61.2%;36.7%;2.0%;;;;
Fall 2023;CM;49000;Construction Work Exp II;Habben, Steven G.;88.6%;11.4%;;;;;
Fall 2023;CM;49900;Risk Mgmt & Legal In DCI;Hubbard, Bryan J.;100.0%;;;;;;
Fall 2023;CM;54500;Const Mgmt Training & Devel;Dunlop, Steven R.;93.2%;2.3%;;;;4.5%;
Fall 2023;CM;55500;Const Leadership;Cook, Charles W.;65.1%;25.6%;4.7%;;;4.7%;
Fall 2023;CM;58100;Construction Cost Control;Elwakil, Emad;67.5%;32.5%;;;;;
Fall 2023;CM;58100;Modular Design & Constru;De Cresce El Debs, Luciana;60.9%;39.1%;;;;;
Fall 2023;CM;58100;Technology In Const Mgmt;Zhang, Jiansong;85.7%;14.3%;;;;;
Fall 2023;CM;59000;Construction Cost Controls;Elwakil, Emad;;100.0%;;;;;
Fall 2023;CM;59000;Implementing Neural Network;Kang, Kyubyung;100.0%;;;;;;
Fall 2023;CM;59000;MS Independent Study- BIM & FM;Besiktepe, Deniz;100.0%;;;;;;
Fall 2023;CM;59000;Solar Dec Build Plan & Design;De Cresce El Debs, Luciana;100.0%;;;;;;
Fall 2023;CM;69800;Research MS Thesis;De Cresce El Debs, Luciana;;;;;;;100.0%
Fall 2023;CMPL;26600;World Lit To 1700 A D;Sun, Ching Jen;100.0%;;;;;;
Fall 2023;CMPL;59000;Death In Postcolonial Lit;Sagar, Aparajita;100.0%;;;;;;
Fall 2023;CMPL;65000;Cosmo Postcol Environmentalist;Allert, Beate I.;100.0%;;;;;;
Fall 2023;CMPL;65000;Modern Arab Thought;Idrissi Alami, Ahmed;100.0%;;;;;;
Fall 2023;CMPL;69900;Research PhD Thesis;Duran, Angelica A.;;;;;;;100.0%
Fall 2023;CMPL;69900;Research PhD Thesis;Sagar, Aparajita;;;;;;;100.0%
Fall 2023;CMPL;69900;Research PhD Thesis;Turco, Jeffrey;;;;;;;100.0%
Fall 2023;CNIT;10500;Intro To C Program;Salem, Tawfiq M.;45.7%;38.0%;9.8%;2.4%;2.9%;1.2%;
Fall 2023;CNIT;10500;Intro To C Program-Honors;Salem, Tawfiq M.;100.0%;;;;;;
Fall 2023;CNIT;13600;PC Tech & Applications;Boowuo, Henrietta;57.8%;23.8%;7.5%;1.7%;2.4%;6.8%;
Fall 2023;CNIT;15501;Intro To Software Dev Concepts;Salem, Tawfiq M.;50.4%;28.9%;8.3%;5.0%;5.8%;1.7%;
Fall 2023;CNIT;17500;Visual Programming;Esmaeili, Ahmad;50.0%;20.5%;11.4%;9.1%;2.3%;6.8%;
Fall 2023;CNIT;17600;Info Tech Architecture;Hiday, Lawrence A.;43.0%;35.8%;8.9%;4.5%;6.1%;1.7%;
Fall 2023;CNIT;18000;Intro To Systems Devel;Barlow, Victor M.;68.3%;19.7%;8.2%;1.1%;1.1%;1.6%;
Fall 2023;CNIT;18200;System & Org Security;Josekutty Thomas, Paul;59.8%;27.4%;2.8%;6.1%;2.2%;1.7%;
Fall 2023;CNIT;24000;Data Comm & Networking;Deadman, Robert C.;16.7%;66.7%;;16.7%;;;
Fall 2023;CNIT;24200;System Administration;Deadman, Robert C.;13.7%;58.3%;20.6%;1.1%;2.9%;3.4%;
Fall 2023;CNIT;25501;Obj-Oriented Prog Intro-Honors;Kao, Dominic;100.0%;;;;;;
Fall 2023;CNIT;25501;Obj-Oriented Prog Introduction;Kao, Dominic;93.9%;5.6%;;;;0.6%;
Fall 2023;CNIT;27000;Cybersecurity Fundamentals I;Hands, Nicole M.;34.2%;37.3%;14.6%;6.3%;5.7%;1.9%;
Fall 2023;CNIT;27100;Cybersecurity Fundamentals II;Bhatt, Smriti;77.5%;16.3%;1.3%;2.5%;1.3%;1.3%;
Fall 2023;CNIT;27200;Database Fundamentals;Vhaduri, Sudip;68.6%;18.3%;6.9%;2.3%;1.7%;2.3%;
Fall 2023;CNIT;28000;Syst Analysis & Design;Magana Deleon, Alejandra J.;79.2%;17.8%;1.0%;;;2.0%;
Fall 2023;CNIT;30600;Game Development I;Kesselman, Jeffrey P.;50.0%;14.3%;14.3%;;7.1%;14.3%;
Fall 2023;CNIT;31500;Systems Programming;Gonzalez, Rey A.;48.3%;33.3%;8.0%;1.1%;5.7%;3.4%;
Fall 2023;CNIT;32000;Pol, Reg & Global Info Tech;Ledbetter, William C.;79.4%;17.6%;1.5%;;1.5%;;
Fall 2023;CNIT;32200;Research Methodology & Design;Ledbetter, William C.;45.5%;29.1%;16.4%;;3.6%;5.5%;
Fall 2023;CNIT;32300;Basic Cyberforensics;Karabiyik, Umit;50.0%;50.0%;;;;;
Fall 2023;CNIT;32500;OO Application Development;Matson, Eric T.;38.9%;44.4%;5.6%;;;5.6%;5.6%
Fall 2023;CNIT;34000;UNIX Administration;Yang, Baijian;55.0%;35.6%;5.8%;1.6%;0.5%;1.6%;
Fall 2023;CNIT;34010;UNIX Fundamentals;Deadman, Robert C.;27.3%;36.4%;36.4%;;;;
Fall 2023;CNIT;34400;Network Engr Fundamentals;Deadman, Robert C.;18.4%;54.4%;21.9%;4.4%;;0.9%;
Fall 2023;CNIT;34500;Internet Desgn&Implem;Deadman, Robert C.;38.9%;61.1%;;;;;
Fall 2023;CNIT;34600;Wireless Networks;Smith, Anthony H.;9.1%;72.7%;9.1%;9.1%;;;
Fall 2023;CNIT;35500;Sftwr Dev Mobile Cmptr;Min, Byung-Cheol;47.4%;42.1%;5.3%;;;5.3%;
Fall 2023;CNIT;37000;Introduction To Cryptography;Sun, Wenhai;45.0%;49.0%;5.0%;;;1.0%;
Fall 2023;CNIT;37100;Cyberlaw And Ethics;Ledbetter, William C.;79.8%;18.1%;2.1%;;;;
Fall 2023;CNIT;37200;Database Programming;Li, Tianyi;77.2%;10.5%;1.8%;3.5%;1.8%;5.3%;
Fall 2023;CNIT;38000;Adv Analysis & Design;Barlow, Victor M.;25.0%;56.3%;12.5%;6.3%;;;
Fall 2023;CNIT;38101;Enterprise Info Governance;Laux, Dawn D.;60.5%;23.7%;7.9%;;2.6%;5.3%;
Fall 2023;CNIT;39000;Digital Forensics Practicum;Seigfried-Spellar, Kathryn C.;100.0%;;;;;;
Fall 2023;CNIT;39000;Supv Pract;Matson, Eric T.;100.0%;;;;;;
Fall 2023;CNIT;39000;Supv Pract;Smith, Anthony H.;80.0%;20.0%;;;;;
Fall 2023;CNIT;41500;Advanced Coding Security;Springer, John A.;78.6%;10.7%;3.6%;;;7.1%;
Fall 2023;CNIT;41700;Critical Infrastructure Sec;Hands, Nicole M.;100.0%;;;;;;
Fall 2023;CNIT;42000;Basic Cyber Forensics;Karabiyik, Umit;15.5%;60.8%;16.5%;3.1%;2.1%;2.1%;
Fall 2023;CNIT;42100;Mobile Forensics;Karabiyik, Umit;58.3%;25.0%;16.7%;;;;
Fall 2023;CNIT;42200;Cyber Criminology;Seigfried-Spellar, Kathryn C.;27.5%;32.5%;32.5%;;;7.5%;
Fall 2023;CNIT;42200;Cyber Criminology;Tyagi, Sonali;7.7%;59.0%;30.8%;;2.6%;;
Fall 2023;CNIT;45500;Network Security;Rawles, Phillip T.;16.6%;52.3%;29.8%;0.7%;0.7%;;
Fall 2023;CNIT;47000;Incident Response Management;Hands, Nicole M.;51.5%;34.6%;10.0%;3.1%;;0.8%;
Fall 2023;CNIT;47000;Incident Response Mgmt-Honors;Hands, Nicole M.;100.0%;;;;;;
Fall 2023;CNIT;47100;Vuln Analysis & Testing;Zuel, Brian C.;61.1%;33.3%;;;;5.6%;
Fall 2023;CNIT;48000;Manag Info Tech Projct;Dittman, Kevin C.;52.6%;25.6%;7.7%;2.6%;2.6%;9.0%;
Fall 2023;CNIT;48101;Cloud Computing Infrastructure;Nadig Anantha, Deepak;100.0%;;;;;;
Fall 2023;CNIT;48101;Undergrad Rsrch Cyberlearning;Magana Deleon, Alejandra J.;100.0%;;;;;;
Fall 2023;CNIT;48300;Applied Machine Learning;Kocsis, Jin;56.1%;34.1%;7.3%;;;2.4%;
Fall 2023;CNIT;48700;Database Administratn;Pradhan, Romila;83.3%;;;;;16.7%;
Fall 2023;CNIT;49900;Enhance Short Video Experience;Li, Tianyi;;;;;;;100.0%
Fall 2023;CNIT;51100;Found Homeland Sec Std;Dietz, James E.;95.7%;;;;;;4.3%
Fall 2023;CNIT;51900;Natural Language Technologies;Rayz, Julia M.;70.0%;10.0%;5.0%;;;5.0%;10.0%
Fall 2023;CNIT;53000;IT Business Analysis;Dittman, Kevin C.;50.0%;33.3%;;;16.7%;;
Fall 2023;CNIT;53200;IT Enterprise Analysis;Brewer, Jeffrey L.;71.4%;;;;14.3%;;14.3%
Fall 2023;CNIT;53600;IT Policy, Law, And Ethics;Josekutty Thomas, Paul;81.8%;9.1%;;;;4.5%;4.5%
Fall 2023;CNIT;53700;Prof Res And Communication;Ringenberg, Tatiana R.;75.0%;20.0%;5.0%;;;;
Fall 2023;CNIT;55000;Org Impact Info Tech;Dittman, Kevin C.;85.7%;14.3%;;;;;
Fall 2023;CNIT;55200;Info Tech Proj Mgmt;Brewer, Jeffrey L.;79.1%;14.0%;;;4.7%;2.3%;
Fall 2023;CNIT;55300;Qual Mgmt In Info Tech;Dittman, Kevin C.;75.0%;;;;25.0%;;
Fall 2023;CNIT;57000;IT Data Analytics;Springer, John A.;83.9%;3.2%;6.5%;;;6.5%;
Fall 2023;CNIT;58100;Adv Res Tpc In Blockchain Tech;Sun, Wenhai;100.0%;;;;;;
Fall 2023;CNIT;58100;Data Analysis;Padfield, Jon R.;90.5%;;;;;4.8%;4.8%
Fall 2023;CNIT;58100;Data Literacy;Heurich, Kyle D.;90.0%;;;;;;10.0%
Fall 2023;CNIT;58100;Human-Computer Interaction;Kao, Dominic;100.0%;;;;;;
Fall 2023;CNIT;58100;Internet Of Things Security;Bhatt, Smriti;100.0%;;;;;;
Fall 2023;CNIT;58100;Intro Assistive Tech&Robotics;Min, Byung-Cheol;81.8%;18.2%;;;;;
Fall 2023;CNIT;58100;Intro To Web Development;Li, Tianyi;100.0%;;;;;;
Fall 2023;CNIT;58100;Machine Learn For Smart Sense;Vhaduri, Sudip;83.3%;;;;;16.7%;
Fall 2023;CNIT;58100;PMP Certification Prep;Allbee, William E.;100.0%;;;;;;
Fall 2023;CNIT;58100;Responsible Data Management;Pradhan, Romila;71.4%;28.6%;;;;;
Fall 2023;CNIT;58100;Risk Management;Dietz, James E.;87.5%;;;;;6.3%;6.3%
Fall 2023;CNIT;58100;The Internet Of Things;Smith, Anthony H.;80.0%;20.0%;;;;;
Fall 2023;CNIT;58100;Wireless Cellular Technologies;Salam, Abdul;100.0%;;;;;;
Fall 2023;CNIT;58100;Wireless Comm In IoT;Salam, Abdul;66.7%;;;;33.3%;;
Fall 2023;CNIT;58300;IT Program & Portfolio Mgmt;Allbee, William E.;90.9%;;9.1%;;;;
Fall 2023;CNIT;58600;IT Requirements Mgmt;Dittman, Kevin C.;42.9%;;;;14.3%;28.6%;14.3%
Fall 2023;CNIT;59000;Cyber Forensics Research;Karabiyik, Umit;100.0%;;;;;;
Fall 2023;CNIT;59000;Data Engineering Topics;Springer, John A.;100.0%;;;;;;
Fall 2023;CNIT;59000;Diffusion Models In Remote Sen;Yang, Baijian;100.0%;;;;;;
Fall 2023;CNIT;59000;Grooming Text Classification;Rayz, Julia M.;100.0%;;;;;;
Fall 2023;CNIT;59000;Mobile Device Anti Forensics;Seigfried-Spellar, Kathryn C.;100.0%;;;;;;
Fall 2023;CNIT;59000;Needs Assessment Of DFEs;Seigfried-Spellar, Kathryn C.;100.0%;;;;;;
Fall 2023;CNIT;59000;PII Collection And Analysis;Karabiyik, Umit;100.0%;;;;;;
Fall 2023;CNIT;59000;Study Of Cloud-native Network;Nadig Anantha, Deepak;100.0%;;;;;;
Fall 2023;CNIT;59000;Study Of ML For Serverless;Nadig Anantha, Deepak;100.0%;;;;;;
Fall 2023;CNIT;59800;Directed MS Project;Salam, Abdul;;;;;;;100.0%
Fall 2023;CNIT;61700;Cyberphysical Security Seminar;Dietz, James E.;100.0%;;;;;;
Fall 2023;CNIT;62300;Big Data Machine Learning;Yang, Baijian;100.0%;;;;;;
Fall 2023;CNIT;62300;Cyberpsychology;Seigfried-Spellar, Kathryn C.;62.5%;12.5%;12.5%;;;;12.5%
Fall 2023;CNIT;62300;Deep Learn Sec & Priv;Kocsis, Jin;100.0%;;;;;;
Fall 2023;CNIT;62300;Intro To Cloud Infrastructure;Nadig Anantha, Deepak;85.7%;7.1%;;;;;7.1%
Fall 2023;CNIT;62300;PFF CIT 1 Teaching Higher Ed;Rayz, Julia M.;100.0%;;;;;;
Fall 2023;CNIT;62300;Philosophy Of Applied Science;Rogers, Marcus K.;100.0%;;;;;;
Fall 2023;CNIT;62300;Research Methods In Computing;Ringenberg, Tatiana R.;85.7%;9.5%;;;;4.8%;
Fall 2023;CNIT;62300;Suppl Qual Resch W/ Comp Mthds;Magana Deleon, Alejandra J.;90.0%;10.0%;;;;;
Fall 2023;CNIT;69800;Research MS Thesis;Barlow, Victor M.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Bhatt, Smriti;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Dietz, James E.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Hacker, Thomas J.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Karabiyik, Umit;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Kocsis, Jin;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Li, Tianyi;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Nadig Anantha, Deepak;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Pradhan, Romila;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Rawles, Phillip T.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Rayz, Julia M.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Ringenberg, Tatiana R.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Rogers, Marcus K.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Salam, Abdul;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Seigfried-Spellar, Kathryn C.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Springer, John A.;;;;;;;100.0%
Fall 2023;CNIT;69800;Research MS Thesis;Yang, Baijian;;;;;;;100.0%
Fall 2023;COM;10000;Intro To Com Studies;Deutsch, Pamela G.;70.8%;15.3%;9.7%;;;4.2%;
Fall 2023;COM;10200;Intro To Com Theory;Sparks, Glenn G.;40.0%;36.9%;15.4%;3.8%;0.8%;3.1%;
Fall 2023;COM;11400;Fundament Of Speech;Acosta-Roberts, Guadalupe E.;75.0%;20.8%;4.2%;;;;
Fall 2023;COM;11400;Fundament Of Speech;Boersma, Cari A.;82.4%;17.6%;;;;;
Fall 2023;COM;11400;Fundament Of Speech;Boyd, Joshua E.;53.8%;38.5%;;;;7.7%;
Fall 2023;COM;11400;Fundament Of Speech;Casebeer, Elizabeth C.;75.0%;25.0%;;;;;
Fall 2023;COM;11400;Fundament Of Speech;Chiu, Hsuen-Chi;70.8%;25.0%;;;4.2%;;
Fall 2023;COM;11400;Fundament Of Speech;Dietz, Brigitte S.;38.3%;40.4%;10.6%;2.1%;4.3%;4.3%;
Fall 2023;COM;11400;Fundament Of Speech;Dufault, Sean G.;54.2%;20.8%;20.8%;;4.2%;;
Fall 2023;COM;11400;Fundament Of Speech;Eggerman, Claire E.;52.2%;17.4%;17.4%;4.3%;4.3%;4.3%;
Fall 2023;COM;11400;Fundament Of Speech;Frazier, Allison R.;41.7%;39.6%;14.6%;;;2.1%;2.1%
Fall 2023;COM;11400;Fundament Of Speech;Gehres, Ericka K.;75.0%;12.5%;8.3%;;;4.2%;
Fall 2023;COM;11400;Fundament Of Speech;Gerald, Maggie L.;60.9%;30.4%;4.3%;;4.3%;;
Fall 2023;COM;11400;Fundament Of Speech;Hall, Jennifer M.;56.5%;39.1%;4.3%;;;;
